# Index          LocalEnergy            Variance              Weight        NumOfWalkers      AvgSentWalkers         TrialEnergy             DiffEff      LivingFraction
      1346   -1.9927497022e+01    3.5005462057e-01    8.1931520592e+03    8.1930000000e+03    2.5000000000e-01   -1.9920858664e+01    9.9428939546e-01    9.9951177835e-01
      1347   -1.9928813784e+01    3.3063864673e-01    8.1951157417e+03    8.1950000000e+03    7.5000000000e-01   -1.9921113678e+01    9.9390461111e-01    9.9975594875e-01
      1348   -1.9932193865e+01    3.3794547128e-01    8.1941510445e+03    8.1940000000e+03    2.5000000000e-01   -1.9920997524e+01    9.9440782962e-01    9.9975591897e-01
      1349   -1.9930543306e+01    3.3258775278e-01    8.1971660354e+03    8.1970000000e+03    5.0000000000e-01   -1.9921370594e+01    9.9541570428e-01    9.9987800415e-01
      1350   -1.9927100402e+01    3.5122783262e-01    8.2001161250e+03    8.2000000000e+03    2.5000000000e-01   -1.9921746457e+01    9.9454932231e-01    9.9951219512e-01
      1351   -1.9928889636e+01    3.5549951223e-01    8.1990832044e+03    8.1990000000e+03    2.5000000000e-01   -1.9921632989e+01    9.9688894417e-01    9.9975606781e-01
      1352   -1.9926485104e+01    3.2735882838e-01    8.2000748141e+03    8.2000000000e+03    5.0000000000e-01   -1.9921760435e+01    9.9388446848e-01    9.9951219512e-01
      1353   -1.9923996078e+01    3.9008848578e-01    8.2030542284e+03    8.2030000000e+03    5.0000000000e-01   -1.9922133251e+01    9.9484133072e-01    9.9939046690e-01
      1354   -1.9923933469e+01    3.4313476814e-01    8.2030313468e+03    8.2030000000e+03    2.5000000000e-01   -1.9922138185e+01    9.9588618031e-01    9.9963428014e-01
      1355   -1.9924263498e+01    4.0128506228e-01    8.2040328553e+03    8.2040000000e+03    2.5000000000e-01   -1.9922262855e+01    9.9380999490e-01    9.9975621648e-01
      1356   -1.9926284659e+01    3.6079521926e-01    8.2020482924e+03    8.2020000000e+03    0.0000000000e+00   -1.9922021753e+01    9.9510563781e-01    9.9975615703e-01
      1357   -1.9926114710e+01    3.4056708134e-01    8.2030542866e+03    8.2030000000e+03    5.0000000000e-01   -1.9922146659e+01    9.9371479993e-01    1.0000000000e+00
      1358   -1.9925076246e+01    3.3005825935e-01    8.2070386768e+03    8.2070000000e+03    0.0000000000e+00   -1.9922638899e+01    9.9414426689e-01    9.9914706957e-01
      1359   -1.9925026516e+01    3.5674999763e-01    8.2010531386e+03    8.2010000000e+03    5.0000000000e-01   -1.9921912126e+01    9.9425923979e-01    9.9951225460e-01
      1360   -1.9922319301e+01    3.5153352256e-01    8.1980348005e+03    8.1980000000e+03    5.0000000000e-01   -1.9921549924e+01    9.9460441104e-01    9.9914613320e-01
      1361   -1.9924397106e+01    3.4475690300e-01    8.1940399474e+03    8.1940000000e+03    1.0000000000e+00   -1.9921065506e+01    9.9398816960e-01    9.9951183793e-01
      1362   -1.9925653417e+01    3.7418880389e-01    8.1940353351e+03    8.1940000000e+03    7.5000000000e-01   -1.9921066795e+01    9.9243852598e-01    9.9951183793e-01
      1363   -1.9926775703e+01    3.3947676881e-01    8.1950623388e+03    8.1950000000e+03    0.0000000000e+00   -1.9921191902e+01    9.9423488856e-01    9.9963392312e-01
      1364   -1.9931913384e+01    5.6669537089e-01    8.1950606791e+03    8.1950000000e+03    5.0000000000e-01   -1.9921196049e+01    9.9372325813e-01    9.9963392312e-01
      1365   -1.9926649397e+01    3.6419918120e-01    8.1960527584e+03    8.1960000000e+03    2.5000000000e-01   -1.9921323171e+01    9.9470561376e-01    1.0000000000e+00
      1366   -1.9925991165e+01    3.3740089988e-01    8.1970567888e+03    8.1970000000e+03    0.0000000000e+00   -1.9921454675e+01    9.9404740115e-01    9.9987800415e-01
      1367   -1.9930052097e+01    3.5659659769e-01    8.2010989279e+03    8.2010000000e+03    5.0000000000e-01   -1.9921947514e+01    9.9342047524e-01    9.9914644556e-01
      1368   -1.9925841888e+01    3.5731726250e-01    8.1961083917e+03    8.1960000000e+03    1.0000000000e+00   -1.9921342048e+01    9.9520885651e-01    9.9987798926e-01
      1369   -1.9924863978e+01    3.5726639032e-01    8.1970596042e+03    8.1970000000e+03    5.0000000000e-01   -1.9921471920e+01    9.9477405348e-01    9.9987800415e-01
      1370   -1.9927562279e+01    3.3606859421e-01    8.2000711830e+03    8.2000000000e+03    2.5000000000e-01   -1.9921842097e+01    9.9483958886e-01    9.9987804878e-01
      1371   -1.9927438158e+01    3.9767459260e-01    8.2030581510e+03    8.2030000000e+03    7.5000000000e-01   -1.9922211298e+01    9.9518026012e-01    1.0000000000e+00
      1372   -1.9926316787e+01    3.5304349286e-01    8.2090380636e+03    8.2090000000e+03    5.0000000000e-01   -1.9922948181e+01    9.9454497727e-01    9.9963454745e-01
      1373   -1.9927980812e+01    3.4064977361e-01    8.2090663204e+03    8.2090000000e+03    2.5000000000e-01   -1.9922953776e+01    9.9603674378e-01    9.9963454745e-01
      1374   -1.9934113799e+01    3.4932709108e-01    8.2091308871e+03    8.2090000000e+03    2.5000000000e-01   -1.9922958407e+01    9.9459665899e-01    9.9939091241e-01
      1375   -1.9932277170e+01    3.6516215418e-01    8.2051721949e+03    8.2050000000e+03    5.0000000000e-01   -1.9922477056e+01    9.9492393561e-01    9.9914686167e-01
      1376   -1.9933643793e+01    3.8079588761e-01    8.2001722639e+03    8.2000000000e+03    7.5000000000e-01   -1.9921878730e+01    9.9419112393e-01    9.9975609756e-01
      1377   -1.9937511122e+01    3.5012550850e-01    8.2002131653e+03    8.2000000000e+03    2.5000000000e-01   -1.9921888394e+01    9.9495418302e-01    9.9963414634e-01
      1378   -1.9939220261e+01    3.6929026516e-01    8.2002621445e+03    8.2000000000e+03    5.0000000000e-01   -1.9921899201e+01    9.9526120872e-01    9.9951219512e-01
      1379   -1.9938423749e+01    3.4469875489e-01    8.1982716968e+03    8.1980000000e+03    5.0000000000e-01   -1.9921669339e+01    9.9555504558e-01    9.9963405709e-01
      1380   -1.9938110300e+01    3.5592598067e-01    8.1992661264e+03    8.1990000000e+03    2.5000000000e-01   -1.9921806807e+01    9.9463222923e-01    9.9975606781e-01
      1381   -1.9934899650e+01    3.3591833048e-01    8.1992368654e+03    8.1990000000e+03    2.5000000000e-01   -1.9921821600e+01    9.9505494423e-01    9.9951213563e-01
      1382   -1.9934963686e+01    3.4075213318e-01    8.2002121391e+03    8.2000000000e+03    2.5000000000e-01   -1.9921958062e+01    9.9532294866e-01    9.9963414634e-01
      1383   -1.9938932313e+01    5.1254464959e-01    8.1982049353e+03    8.1980000000e+03    2.5000000000e-01   -1.9921725894e+01    9.9479768155e-01    1.0000000000e+00
      1384   -1.9936583804e+01    3.8942189643e-01    8.2012024200e+03    8.2010000000e+03    2.5000000000e-01   -1.9922103569e+01    9.9542608143e-01    9.9926838190e-01
      1385   -1.9940898098e+01    3.7666317097e-01    8.1982748649e+03    8.1980000000e+03    5.0000000000e-01   -1.9921752821e+01    9.9508055903e-01    9.9975603806e-01
      1386   -1.9941378633e+01    4.3200218272e-01    8.1982827234e+03    8.1980000000e+03    2.5000000000e-01   -1.9921765944e+01    9.9404612959e-01    9.9975603806e-01
      1387   -1.9934705790e+01    3.3825566018e-01    8.1982331419e+03    8.1980000000e+03    5.0000000000e-01   -1.9921782679e+01    9.9557927279e-01    9.9963405709e-01
      1388   -1.9934194615e+01    3.9109912540e-01    8.2012037773e+03    8.2010000000e+03    7.5000000000e-01   -1.9922165666e+01    9.9644762937e-01    9.9926838190e-01
      1389   -1.9941719142e+01    3.4732120582e-01    8.2012670770e+03    8.2010000000e+03    5.0000000000e-01   -1.9922177136e+01    9.9389429847e-01    9.9975612730e-01
      1390   -1.9938966356e+01    3.5351773449e-01    8.2032887315e+03    8.2030000000e+03    5.0000000000e-01   -1.9922432001e+01    9.9448899141e-01    9.9939046690e-01
      1391   -1.9937196900e+01    3.6516518781e-01    8.2012557757e+03    8.2010000000e+03    2.5000000000e-01   -1.9922205478e+01    9.9412478519e-01    9.9975612730e-01
      1392   -1.9938863985e+01    3.7241589520e-01    8.2012415767e+03    8.2010000000e+03    5.0000000000e-01   -1.9922220461e+01    9.9526004892e-01    9.9975612730e-01
      1393   -1.9938038187e+01    3.3869700266e-01    8.2022327159e+03    8.2020000000e+03    2.5000000000e-01   -1.9922355864e+01    9.9540565318e-01    9.9975615703e-01
      1394   -1.9938383254e+01    3.2822067652e-01    8.2032370217e+03    8.2030000000e+03    5.0000000000e-01   -1.9922492625e+01    9.9306903745e-01    9.9963428014e-01
      1395   -1.9933565230e+01    3.2792819044e-01    8.2012214351e+03    8.2010000000e+03    5.0000000000e-01   -1.9922262914e+01    9.9580579457e-01    9.9939031825e-01
      1396   -1.9929673860e+01    3.1752726733e-01    8.1991568854e+03    8.1990000000e+03    5.0000000000e-01   -1.9922033408e+01    9.9458639543e-01    9.9939016953e-01
      1397   -1.9934267381e+01    3.5299240493e-01    8.2001615919e+03    8.2000000000e+03    7.5000000000e-01   -1.9922165714e+01    9.9496224485e-01    9.9975609756e-01
      1398   -1.9931106708e+01    3.1413862777e-01    8.2011662776e+03    8.2010000000e+03    2.5000000000e-01   -1.9922294740e+01    9.9378647930e-01    9.9975612730e-01
      1399   -1.9934807199e+01    3.0407028454e-01    8.2031680264e+03    8.2030000000e+03    5.0000000000e-01   -1.9922549484e+01    9.9553199772e-01    9.9926856028e-01
      1400   -1.9936681741e+01    3.3125950732e-01    8.2012059845e+03    8.2010000000e+03    5.0000000000e-01   -1.9922313891e+01    9.9534266823e-01    9.9963419095e-01
      1401   -1.9934825862e+01    3.1774866482e-01    8.2002085112e+03    8.2000000000e+03    7.5000000000e-01   -1.9922203264e+01    9.9369993153e-01    9.9987804878e-01
      1402   -1.9934654366e+01    3.1798334639e-01    8.2021981178e+03    8.2020000000e+03    5.0000000000e-01   -1.9922459994e+01    9.9598369751e-01    9.9963423555e-01
      1403   -1.9935096068e+01    3.2780757063e-01    8.2032001961e+03    8.2030000000e+03    2.5000000000e-01   -1.9922593201e+01    9.9480144715e-01    9.9963428014e-01
      1404   -1.9932819290e+01    3.4130596256e-01    8.2051823371e+03    8.2050000000e+03    7.5000000000e-01   -1.9922848117e+01    9.9458190376e-01    9.9963436929e-01
      1405   -1.9931247427e+01    3.3225947758e-01    8.2061462334e+03    8.2060000000e+03    5.0000000000e-01   -1.9922981466e+01    9.9546494445e-01    9.9951255179e-01
      1406   -1.9932822760e+01    3.1684169499e-01    8.2061472086e+03    8.2060000000e+03    7.5000000000e-01   -1.9922991039e+01    9.9570779827e-01    9.9963441384e-01
      1407   -1.9934203886e+01    3.1789663267e-01    8.2081677858e+03    8.2080000000e+03    7.5000000000e-01   -1.9923242989e+01    9.9457496075e-01    9.9963450292e-01
      1408   -1.9934851088e+01    3.2510096029e-01    8.2091814832e+03    8.2090000000e+03    2.5000000000e-01   -1.9923374359e+01    9.9438559215e-01    9.9914727738e-01
      1409   -1.9930259619e+01    3.1773905419e-01    8.2071591384e+03    8.2070000000e+03    1.0000000000e+00   -1.9923141367e+01    9.9606896972e-01    9.9975630559e-01
      1410   -1.9930344475e+01    3.4371825501e-01    8.2091055914e+03    8.2090000000e+03    5.0000000000e-01   -1.9923396221e+01    9.9622060682e-01    9.9963454745e-01
      1411   -1.9928372908e+01    3.3389150661e-01    8.2080892279e+03    8.2080000000e+03    2.5000000000e-01   -1.9923281775e+01    9.9508130134e-01    9.9951267057e-01
      1412   -1.9926348169e+01    3.2759661449e-01    8.2110569742e+03    8.2110000000e+03    2.5000000000e-01   -1.9923654643e+01    9.9591336850e-01    9.9939106077e-01
      1413   -1.9925212269e+01    3.7632906144e-01    8.2110155814e+03    8.2110000000e+03    5.0000000000e-01   -1.9923660442e+01    9.9481385088e-01    9.9951284862e-01
      1414   -1.9924815289e+01    3.1693741402e-01    8.2130009990e+03    8.2130000000e+03    5.0000000000e-01   -1.9923908111e+01    9.9473929689e-01    9.9951296725e-01
      1415   -1.9927718336e+01    3.0912519223e-01    8.2130376320e+03    8.2130000000e+03    5.0000000000e-01   -1.9923911291e+01    9.9418981120e-01    9.9951296725e-01
      1416   -1.9925834257e+01    3.2903180841e-01    8.2150461443e+03    8.2150000000e+03    5.0000000000e-01   -1.9924157627e+01    9.9543695767e-01    9.9963481436e-01
      1417   -1.9930483051e+01    3.0728567559e-01    8.2160622277e+03    8.2160000000e+03    2.5000000000e-01   -1.9924284578e+01    9.9529774571e-01    9.9987828627e-01
      1418   -1.9926243274e+01    3.1050978734e-01    8.2150643759e+03    8.2150000000e+03    2.5000000000e-01   -1.9924166531e+01    9.9447370891e-01    9.9975654291e-01
      1419   -1.9924814308e+01    3.1008614465e-01    8.2180181203e+03    8.2180000000e+03    2.5000000000e-01   -1.9924539131e+01    9.9525850119e-01    9.9926989535e-01
      1420   -1.9926534173e+01    3.2191512915e-01    8.2190230033e+03    8.2190000000e+03    1.2500000000e+00   -1.9924664802e+01    9.9503564490e-01    9.9939165349e-01
      1421   -1.9924309965e+01    3.1713451039e-01    8.2170174513e+03    8.2170000000e+03    7.5000000000e-01   -1.9924424251e+01    9.9528094728e-01    9.9939150542e-01
      1422   -1.9923212123e+01    3.3557063371e-01    8.2149920688e+03    8.2150000000e+03    7.5000000000e-01   -1.9924185044e+01    9.9640474790e-01    9.9939135727e-01
      1423   -1.9921060036e+01    3.1251105286e-01    8.2139711143e+03    8.2140000000e+03    1.0000000000e+00   -1.9924065703e+01    9.9544066231e-01    9.9914779645e-01
      1424   -1.9920682600e+01    3.0862874598e-01    8.2089647552e+03    8.2090000000e+03    7.5000000000e-01   -1.9923458294e+01    9.9398462527e-01    9.9951272993e-01
      1425   -1.9923856284e+01    3.5088395132e-01    8.2099743066e+03    8.2100000000e+03    2.5000000000e-01   -1.9923579839e+01    9.9423887893e-01    9.9963459196e-01
      1426   -1.9919660932e+01    3.2426297225e-01    8.2079688241e+03    8.2080000000e+03    2.5000000000e-01   -1.9923335631e+01    9.9487703600e-01    9.9951267057e-01
      1427   -1.9921158917e+01    3.3256659814e-01    8.2059543709e+03    8.2060000000e+03    2.5000000000e-01   -1.9923093951e+01    9.9560766050e-01    9.9939068974e-01
      1428   -1.9919152622e+01    3.3116705601e-01    8.2009619537e+03    8.2010000000e+03    2.5000000000e-01   -1.9922483050e+01    9.9518855299e-01    9.9951225460e-01
      1429   -1.9909901940e+01    4.6568777845e-01    8.2028644308e+03    8.2030000000e+03    5.0000000000e-01   -1.9922726709e+01    9.9472766221e-01    9.9975618676e-01
      1430   -1.9917939665e+01    3.5942071636e-01    8.2038377360e+03    8.2040000000e+03    5.0000000000e-01   -1.9922846793e+01    9.9590377313e-01    9.9975621648e-01
      1431   -1.9916117879e+01    3.4791874193e-01    8.2028870245e+03    8.2030000000e+03    2.5000000000e-01   -1.9922715568e+01    9.9555020249e-01    9.9975618676e-01
      1432   -1.9918599277e+01    4.7419336225e-01    8.2058718954e+03    8.2060000000e+03    0.0000000000e+00   -1.9923078433e+01    9.9517948970e-01    9.9963441384e-01
      1433   -1.9911633318e+01    3.4323794714e-01    8.2058353126e+03    8.2060000000e+03    5.0000000000e-01   -1.9923074173e+01    9.9436395613e-01    9.9963441384e-01
      1434   -1.9915247919e+01    3.4884188459e-01    8.2048428208e+03    8.2050000000e+03    0.0000000000e+00   -1.9922950061e+01    9.9509125228e-01    9.9926873857e-01
      1435   -1.9921143218e+01    3.7596530035e-01    8.2009401835e+03    8.2010000000e+03    5.0000000000e-01   -1.9922454555e+01    9.9348673103e-01    9.9963419095e-01
      1436   -1.9920154748e+01    3.7361209289e-01    8.2049655123e+03    8.2050000000e+03    5.0000000000e-01   -1.9922937239e+01    9.9466067781e-01    9.9939061548e-01
      1437   -1.9922050626e+01    3.5199443319e-01    8.2009816302e+03    8.2010000000e+03    5.0000000000e-01   -1.9922449444e+01    9.9445472793e-01    9.9987806365e-01
      1438   -1.9917580019e+01    3.2695030584e-01    8.2029480996e+03    8.2030000000e+03    2.5000000000e-01   -1.9922692320e+01    9.9477633357e-01    9.9939046690e-01
      1439   -1.9928080100e+01    6.6064007113e-01    8.2039403060e+03    8.2040000000e+03    7.5000000000e-01   -1.9922814785e+01    9.9534283852e-01    9.9975621648e-01
      1440   -1.9920772347e+01    3.4137687039e-01    8.2039546513e+03    8.2040000000e+03    2.5000000000e-01   -1.9922811744e+01    9.9503010313e-01    9.9987810824e-01
      1441   -1.9918305677e+01    3.5597580373e-01    8.2069383073e+03    8.2070000000e+03    5.0000000000e-01   -1.9923182777e+01    9.9422043754e-01    9.9951261119e-01
      1442   -1.9922949317e+01    3.4664145620e-01    8.2059594076e+03    8.2060000000e+03    5.0000000000e-01   -1.9923060454e+01    9.9431086087e-01    9.9975627590e-01
      1443   -1.9927235347e+01    3.4018959255e-01    8.2050328420e+03    8.2050000000e+03    2.5000000000e-01   -1.9922936133e+01    9.9373456948e-01    9.9939061548e-01
      1444   -1.9928167240e+01    3.3295003546e-01    8.2040862171e+03    8.2040000000e+03    7.5000000000e-01   -1.9922815534e+01    9.9542864312e-01    9.9963432472e-01
      1445   -1.9929822192e+01    3.3563649995e-01    8.2091004434e+03    8.2090000000e+03    2.5000000000e-01   -1.9923429533e+01    9.9505058675e-01    9.9939091241e-01
      1446   -1.9928767979e+01    3.3707685775e-01    8.2061009777e+03    8.2060000000e+03    5.0000000000e-01   -1.9923069480e+01    9.9402618555e-01    9.9987813795e-01
      1447   -1.9926203376e+01    3.4424659596e-01    8.2090638865e+03    8.2090000000e+03    7.5000000000e-01   -1.9923441784e+01    9.9517551416e-01    9.9987818248e-01
